4619,'2022-04-20 11:19:10','2022-04-20 12:15:22',0,94,32
4620,'2022-04-20 11:58:45','2022-04-20 12:50:55',0,742,5
4621,'2022-04-20 11:29:55','2022-04-20 12:56:26',0,182,11
4622,'2022-04-20 11:46:29','2022-04-20 12:51:54',0,55,44
4623,'2022-04-20 11:40:33','2022-04-20 12:10:46',0,429,45
4624,'2022-04-20 11:33:17','2022-04-20 13:15:53',0,242,30
4625,'2022-04-20 11:13:21','2022-04-20 12:10:46',0,792,15
4626,'2022-04-20 11:48:25','2022-04-20 12:45:52',0,154,38
4627,'2022-04-20 11:48:25','2022-04-20 12:10:39',0,714,26
4628,'2022-04-20 11:51:40','2022-04-20 13:24:30',0,335,48
4629,'2022-04-20 11:54:25','2022-04-20 13:15:23',0,405,18
4630,'2022-04-20 11:20:16','2022-04-20 12:37:51',0,281,17
4631,'2022-04-20 11:45:55','2022-04-20 13:14:48',0,61,24
4632,'2022-04-20 11:27:41','2022-04-20 13:57:41',0,636,21
4633,'2022-04-20 11:59:16','2022-04-20 13:11:54',0,830,39
4634,'2022-04-20 11:52:50','2022-04-20 12:45:37',0,648,28
4635,'2022-04-20 11:31:45','2022-04-20 13:26:53',0,725,34
4636,'2022-04-20 11:51:37','2022-04-20 13:26:59',0,354,13
4637,'2022-04-20 11:44:28','2022-04-20 12:43:30',0,533,3
4638,'2022-04-20 11:45:45','2022-04-20 12:41:55',0,756,6
4639,'2022-04-20 11:39:22','2022-04-20 13:40:34',0,38,36
4640,'2022-04-20 11:29:40','2022-04-20 13:33:31',0,699,50
4641,'2022-04-20 11:24:29','2022-04-20 13:18:58',0,72,23
4642,'2022-04-20 17:56:58','2022-04-20 18:59:24',0,999,19
4643,'2022-04-20 17:51:26','2022-04-20 19:28:15',0,75,14
4644,'2022-04-20 17:16:48','2022-04-20 18:10:54',0,543,54
4645,'2022-04-20 17:53:22','2022-04-20 19:55:16',0,606,24
4646,'2022-04-20 17:59:58','2022-04-20 18:32:51',0,248,9
4647,'2022-04-20 17:20:42','2022-04-20 19:51:15',0,477,3
4648,'2022-04-20 17:36:16','2022-04-20 19:15:32',0,622,48
4649,'2022-04-20 17:27:59','2022-04-20 18:52:39',0,955,25
4650,'2022-04-20 17:59:34','2022-04-20 18:14:32',0,593,5
4651,'2022-04-20 17:29:47','2022-04-20 19:58:17',0,164,49
4652,'2022-04-20 17:55:20','2022-04-20 19:48:45',0,700,22
4653,'2022-04-20 17:38:13','2022-04-20 18:43:43',0,494,8
4654,'2022-04-20 17:31:50','2022-04-20 19:31:26',0,939,59
4655,'2022-04-20 17:25:20','2022-04-20 18:58:46',0,181,46
4656,'2022-04-20 17:47:10','2022-04-20 19:14:30',0,733,33
4657,'2022-04-20 17:37:40','2022-04-20 19:52:33',0,369,47
4658,'2022-04-20 17:20:26','2022-04-20 19:24:24',0,994,6
4659,'2022-04-20 17:24:41','2022-04-20 19:14:17',0,699,20
4660,'2022-04-20 17:12:51','2022-04-20 19:13:49',0,385,58
4661,'2022-04-20 17:31:29','2022-04-20 18:25:46',0,94,23
4662,'2022-04-20 17:22:38','2022-04-20 19:57:36',0,80,21
4663,'2022-04-20 17:44:40','2022-04-20 18:30:30',0,366,16
4664,'2022-04-20 17:18:18','2022-04-20 18:32:38',0,280,50
4665,'2022-04-20 17:53:16','2022-04-20 19:37:10',0,750,43
4666,'2022-04-20 17:55:43','2022-04-20 18:32:22',0,701,31
4667,'2022-04-20 17:12:24','2022-04-20 19:19:30',0,184,55
4668,'2022-04-20 17:26:26','2022-04-20 18:24:44',0,178,38
4669,'2022-04-20 17:30:25','2022-04-20 18:50:12',0,723,15
4670,'2022-04-20 17:39:35','2022-04-20 18:23:26',0,706,53
4671,'2022-04-20 17:14:42','2022-04-20 19:27:56',0,677,41
4672,'2022-04-20 17:32:40','2022-04-20 18:39:35',0,856,12
4673,'2022-04-20 17:42:14','2022-04-20 19:10:32',0,554,60
4674,'2022-04-20 17:29:11','2022-04-20 19:13:16',0,197,39
4675,'2022-04-20 17:26:38','2022-04-20 18:56:47',0,829,26
4676,'2022-04-20 17:51:16','2022-04-20 18:50:38',0,153,57
4677,'2022-04-20 17:35:26','2022-04-20 19:11:27',0,873,18
4678,'2022-04-20 17:18:19','2022-04-20 18:27:45',0,212,13
4679,'2022-04-20 17:28:55','2022-04-20 19:11:15',0,839,32
4680,'2022-04-20 17:43:18','2022-04-20 19:49:35',0,423,1
4681,'2022-04-20 17:21:51','2022-04-20 18:44:31',0,1,36
4682,'2022-04-20 17:35:14','2022-04-20 19:40:57',0,362,10
4683,'2022-04-20 17:19:38','2022-04-20 18:38:21',0,39,28
4684,'2022-04-20 17:42:19','2022-04-20 18:18:53',0,941,52
4685,'2022-04-20 17:37:46','2022-04-20 19:43:25',0,143,29
4686,'2022-04-20 17:23:23','2022-04-20 18:32:13',0,475,45
4687,'2022-04-20 17:29:56','2022-04-20 19:55:21',0,408,27
4688,'2022-04-20 17:39:18','2022-04-20 19:40:57',0,18,34
4689,'2022-04-20 17:39:52','2022-04-20 19:24:55',0,537,35
4690,'2022-04-20 17:47:23','2022-04-20 19:44:55',0,984,2
4691,'2022-04-20 17:15:35','2022-04-20 18:36:50',0,814,17
4692,'2022-04-20 17:21:28','2022-04-20 18:57:39',0,328,56
4693,'2022-04-20 17:18:45','2022-04-20 19:24:25',0,822,51
4694,'2022-04-20 17:56:43','2022-04-20 19:36:37',0,743,44
4695,'2022-04-20 17:45:41','2022-04-20 18:45:40',0,678,40
4696,'2022-04-20 17:49:38','2022-04-20 19:42:37',0,321,42
4697,'2022-04-20 17:21:37','2022-04-20 18:24:59',0,520,37
4698,'2022-04-20 17:39:50','2022-04-20 19:49:20',0,638,7
4699,'2022-04-20 17:14:25','2022-04-20 18:14:52',0,150,11
4700,'2022-04-21 11:21:25','2022-04-21 12:55:10',0,557,51
4701,'2022-04-21 11:30:44','2022-04-21 13:46:52',0,241,16
4702,'2022-04-21 11:55:35','2022-04-21 12:24:48',0,741,14
4703,'2022-04-21 11:52:38','2022-04-21 13:46:31',0,807,5
4704,'2022-04-21 11:26:22','2022-04-21 13:21:41',0,805,55
4705,'2022-04-21 11:52:25','2022-04-21 12:46:40',0,585,49
4706,'2022-04-21 11:57:18','2022-04-21 12:59:16',0,257,42
4707,'2022-04-21 11:29:43','2022-04-21 13:27:39',0,18,31
4708,'2022-04-21 11:33:34','2022-04-21 13:46:30',0,366,38
4709,'2022-04-21 11:38:45','2022-04-21 13:14:20',0,721,18
4710,'2022-04-21 11:35:29','2022-04-21 13:18:53',0,594,34
4711,'2022-04-21 11:39:21','2022-04-21 12:30:14',0,172,54
4712,'2022-04-21 11:26:12','2022-04-21 12:24:43',0,19,7
4713,'2022-04-21 11:14:54','2022-04-21 13:15:30',0,636,33
4714,'2022-04-21 11:22:36','2022-04-21 12:34:23',0,359,52
4715,'2022-04-21 11:38:22','2022-04-21 12:54:44',0,880,36
4716,'2022-04-21 11:58:31','2022-04-21 12:19:29',0,893,48
4717,'2022-04-21 11:14:25','2022-04-21 13:47:29',0,374,37
4718,'2022-04-21 11:10:30','2022-04-21 12:20:30',0,848,9
4719,'2022-04-21 11:48:19','2022-04-21 12:50:47',0,131,19
4720,'2022-04-21 11:32:41','2022-04-21 13:39:24',0,223,47
4721,'2022-04-21 11:29:17','2022-04-21 12:32:18',0,824,44
4722,'2022-04-21 11:18:11','2022-04-21 12:22:41',0,996,13
4723,'2022-04-21 11:31:33','2022-04-21 12:11:10',0,751,40
4724,'2022-04-21 11:29:17','2022-04-21 13:24:45',0,129,50
4725,'2022-04-21 11:41:53','2022-04-21 13:32:31',0,95,4
4726,'2022-04-21 11:42:27','2022-04-21 13:32:25',0,94,27
4727,'2022-04-21 11:54:45','2022-04-21 13:54:31',0,421,21
4728,'2022-04-21 11:56:54','2022-04-21 12:39:46',0,559,56
4729,'2022-04-21 11:42:38','2022-04-21 12:18:39',0,671,22
4730,'2022-04-21 11:47:25','2022-04-21 12:36:37',0,788,1
4731,'2022-04-21 11:55:26','2022-04-21 12:43:17',0,460,10
4732,'2022-04-21 11:13:13','2022-04-21 12:39:35',0,652,30
4733,'2022-04-21 11:35:24','2022-04-21 13:59:21',0,573,28
4734,'2022-04-21 17:50:21','2022-04-21 18:36:28',0,130,24
4735,'2022-04-21 17:42:14','2022-04-21 19:25:42',0,250,45
4736,'2022-04-21 17:35:47','2022-04-21 18:20:55',0,103,42
4737,'2022-04-21 17:51:53','2022-04-21 19:21:58',0,536,18
4738,'2022-04-21 17:37:32','2022-04-21 18:42:24',0,90,44
4739,'2022-04-21 17:39:31','2022-04-21 19:34:49',0,544,35
4740,'2022-04-21 17:10:55','2022-04-21 18:56:19',0,873,26
4741,'2022-04-21 17:19:13','2022-04-21 19:42:25',0,312,5
4742,'2022-04-21 17:44:11','2022-04-21 19:50:44',0,518,8
4743,'2022-04-21 17:50:31','2022-04-21 19:35:46',0,937,21
4744,'2022-04-21 17:57:41','2022-04-21 19:13:57',0,615,38
4745,'2022-04-21 17:26:15','2022-04-21 18:21:51',0,675,6
4746,'2022-04-21 17:12:38','2022-04-21 18:16:20',0,215,37
4747,'2022-04-21 17:59:54','2022-04-21 19:47:23',0,297,32
4748,'2022-04-21 17:25:45','2022-04-21 18:47:41',0,737,55
4749,'2022-04-21 17:58:32','2022-04-21 18:16:26',0,362,28
4750,'2022-04-21 17:51:41','2022-04-21 18:34:15',0,659,25
4751,'2022-04-21 17:51:29','2022-04-21 19:25:41',0,82,3
4752,'2022-04-21 17:31:55','2022-04-21 18:18:43',0,138,12
4753,'2022-04-21 17:48:42','2022-04-21 19:36:10',0,7,14
4754,'2022-04-21 17:51:45','2022-04-21 19:41:57',0,773,56
4755,'2022-04-21 17:42:56','2022-04-21 18:12:39',0,538,53
4756,'2022-04-21 17:11:36','2022-04-21 19:11:36',0,31,58
4757,'2022-04-21 17:53:52','2022-04-21 19:21:22',0,695,39
4758,'2022-04-21 17:53:34','2022-04-21 19:33:54',0,621,34
4759,'2022-04-21 17:52:10','2022-04-21 19:46:36',0,510,11
4760,'2022-04-21 17:15:11','2022-04-21 19:44:25',0,412,23
4761,'2022-04-21 17:14:12','2022-04-21 19:44:42',0,401,4
4762,'2022-04-21 17:18:37','2022-04-21 19:54:42',0,938,31
4763,'2022-04-21 17:14:40','2022-04-21 19:27:36',0,258,36
4764,'2022-04-21 17:42:14','2022-04-21 18:27:56',0,857,43
4765,'2022-04-21 17:19:47','2022-04-21 19:58:38',0,542,49
4766,'2022-04-21 17:54:13','2022-04-21 18:22:39',0,438,27
4767,'2022-04-21 17:18:51','2022-04-21 18:10:16',0,68,13
4768,'2022-04-21 17:44:49','2022-04-21 18:14:30',0,524,60
4769,'2022-04-21 17:31:54','2022-04-21 19:46:37',0,983,54
4770,'2022-04-21 17:57:20','2022-04-21 18:10:42',0,687,10
4771,'2022-04-21 17:11:22','2022-04-21 19:58:10',0,199,22
4772,'2022-04-21 17:13:50','2022-04-21 18:11:28',0,647,59
4773,'2022-04-22 11:11:46','2022-04-22 13:12:36',0,552,37
4774,'2022-04-22 11:55:27','2022-04-22 13:43:35',0,310,11
4775,'2022-04-22 11:20:27','2022-04-22 12:37:39',0,658,16
4776,'2022-04-22 11:21:26','2022-04-22 13:44:15',0,31,44
4777,'2022-04-22 11:25:46','2022-04-22 13:42:29',0,477,30
4778,'2022-04-22 11:27:35','2022-04-22 12:14:20',0,297,50
4779,'2022-04-22 11:35:37','2022-04-22 13:12:34',0,722,58
4780,'2022-04-22 11:14:13','2022-04-22 13:44:17',0,608,31
4781,'2022-04-22 11:20:10','2022-04-22 13:10:46',0,875,24
4782,'2022-04-22 11:15:16','2022-04-22 13:56:57',0,84,9
4783,'2022-04-22 11:30:10','2022-04-22 12:49:38',0,647,17
4784,'2022-04-22 11:14:54','2022-04-22 12:54:14',0,660,40
4785,'2022-04-22 11:48:54','2022-04-22 12:42:23',0,254,47
4786,'2022-04-22 11:11:51','2022-04-22 12:54:52',0,2,4
4787,'2022-04-22 11:46:43','2022-04-22 12:12:28',0,756,43
4788,'2022-04-22 11:36:26','2022-04-22 12:33:40',0,278,27
4789,'2022-04-22 11:21:44','2022-04-22 12:26:15',0,399,41
4790,'2022-04-22 11:42:12','2022-04-22 12:43:45',0,626,10
4791,'2022-04-22 11:13:59','2022-04-22 13:52:47',0,462,42
4792,'2022-04-22 11:19:47','2022-04-22 12:42:20',0,180,29
4793,'2022-04-22 11:55:37','2022-04-22 13:25:54',0,689,26
4794,'2022-04-22 11:13:10','2022-04-22 13:26:37',0,645,25
4795,'2022-04-22 11:12:29','2022-04-22 12:12:23',0,690,13
4796,'2022-04-22 11:54:36','2022-04-22 13:49:12',0,554,35
4797,'2022-04-22 11:44:39','2022-04-22 13:12:48',0,565,7
4798,'2022-04-22 11:53:50','2022-04-22 12:41:23',0,138,21
4799,'2022-04-22 11:36:33','2022-04-22 12:32:51',0,801,28
4800,'2022-04-22 11:27:31','2022-04-22 13:46:31',0,869,6
4801,'2022-04-22 11:42:26','2022-04-22 13:32:54',0,375,52
4802,'2022-04-22 11:23:22','2022-04-22 12:44:25',0,118,57
4803,'2022-04-22 11:46:51','2022-04-22 13:47:55',0,282,14
4804,'2022-04-22 11:19:21','2022-04-22 13:16:47',0,367,32
4805,'2022-04-22 11:27:25','2022-04-22 12:18:28',0,492,45
4806,'2022-04-22 11:58:19','2022-04-22 13:38:29',0,534,56
4807,'2022-04-22 11:38:17','2022-04-22 12:59:11',0,825,15
4808,'2022-04-22 11:54:25','2022-04-22 13:59:35',0,71,5
4809,'2022-04-22 11:55:36','2022-04-22 13:48:52',0,82,23
4810,'2022-04-22 11:12:26','2022-04-22 12:29:23',0,950,38
4811,'2022-04-22 11:57:49','2022-04-22 12:11:50',0,488,54
4812,'2022-04-22 11:38:27','2022-04-22 12:58:40',0,249,18
4813,'2022-04-22 11:34:59','2022-04-22 12:54:59',0,339,19
4814,'2022-04-22 11:10:49','2022-04-22 13:23:18',0,90,12
4815,'2022-04-22 11:56:58','2022-04-22 12:47:33',0,885,2
4816,'2022-04-22 11:47:59','2022-04-22 12:44:29',0,171,3
4817,'2022-04-22 11:11:21','2022-04-22 12:59:34',0,127,53
4818,'2022-04-22 11:49:59','2022-04-22 12:38:40',0,392,46
4819,'2022-04-22 11:34:35','2022-04-22 13:48:58',0,149,51
4820,'2022-04-22 11:43:19','2022-04-22 12:26:11',0,146,8
4821,'2022-04-22 11:34:53','2022-04-22 13:30:18',0,672,20
4822,'2022-04-22 11:44:36','2022-04-22 12:48:26',0,464,49
4823,'2022-04-22 11:54:24','2022-04-22 12:53:58',0,591,33
4824,'2022-04-22 11:19:50','2022-04-22 13:26:52',0,929,34
4825,'2022-04-22 11:10:35','2022-04-22 13:58:29',0,75,55
4826,'2022-04-22 17:49:30','2022-04-22 19:53:12',0,326,17
4827,'2022-04-22 17:53:52','2022-04-22 18:50:14',0,29,41
4828,'2022-04-22 17:32:56','2022-04-22 19:23:40',0,124,16
4829,'2022-04-22 17:52:27','2022-04-22 19:15:41',0,215,11
4830,'2022-04-22 17:15:30','2022-04-22 19:52:57',0,741,46
4831,'2022-04-22 17:41:32','2022-04-22 19:46:29',0,60,20
4832,'2022-04-22 17:18:49','2022-04-22 19:33:15',0,898,58
4833,'2022-04-22 17:44:18','2022-04-22 18:46:48',0,685,31
4834,'2022-04-22 17:44:53','2022-04-22 18:50:31',0,296,27
4835,'2022-04-22 17:33:54','2022-04-22 18:18:58',0,525,9
4836,'2022-04-22 17:25:58','2022-04-22 19:19:58',0,397,40
4837,'2022-04-22 17:31:24','2022-04-22 19:39:11',0,140,53
4838,'2022-04-22 17:46:27','2022-04-22 19:23:23',0,388,30
4839,'2022-04-22 17:50:53','2022-04-22 18:36:50',0,417,57
4840,'2022-04-22 17:52:48','2022-04-22 19:31:21',0,784,13
4841,'2022-04-22 17:26:35','2022-04-22 19:42:54',0,255,12
4842,'2022-04-22 17:26:17','2022-04-22 19:22:22',0,887,1
4843,'2022-04-22 17:12:15','2022-04-22 19:52:45',0,327,10
4844,'2022-04-22 17:43:54','2022-04-22 18:51:26',0,443,6
4845,'2022-04-22 17:17:13','2022-04-22 18:26:21',0,413,34
4846,'2022-04-22 17:27:19','2022-04-22 18:11:18',0,121,26
4847,'2022-04-22 17:15:20','2022-04-22 18:59:47',0,673,36
4848,'2022-04-22 17:39:16','2022-04-22 19:11:27',0,827,51
4849,'2022-04-22 17:16:59','2022-04-22 18:47:32',0,755,2
4850,'2022-04-22 17:56:12','2022-04-22 19:31:49',0,602,23
4851,'2022-04-22 17:52:55','2022-04-22 18:51:25',0,796,60
4852,'2022-04-22 17:29:25','2022-04-22 19:56:46',0,485,38
4853,'2022-04-22 17:35:37','2022-04-22 19:15:31',0,577,35
4854,'2022-04-22 17:53:46','2022-04-22 18:50:50',0,493,43
4855,'2022-04-22 17:30:29','2022-04-22 19:20:28',0,565,52
4856,'2022-04-22 17:31:42','2022-04-22 18:43:33',0,314,25
4857,'2022-04-22 17:36:15','2022-04-22 18:54:57',0,640,42
4858,'2022-04-22 17:55:14','2022-04-22 19:14:11',0,30,22
4859,'2022-04-22 17:31:34','2022-04-22 18:41:16',0,348,8
4860,'2022-04-22 17:27:30','2022-04-22 18:40:47',0,482,59
4861,'2022-04-22 17:26:17','2022-04-22 19:22:18',0,680,18
4862,'2022-04-22 17:56:30','2022-04-22 19:33:40',0,21,39
4863,'2022-04-22 17:23:38','2022-04-22 18:53:43',0,592,45
4864,'2022-04-22 17:55:41','2022-04-22 18:38:18',0,997,28
4865,'2022-04-22 17:24:23','2022-04-22 18:41:53',0,665,21
4866,'2022-04-23 11:58:17','2022-04-23 13:18:37',0,104,1
4867,'2022-04-23 11:27:40','2022-04-23 13:56:16',0,279,40
4868,'2022-04-23 11:29:13','2022-04-23 13:13:18',0,482,11
4869,'2022-04-23 11:57:21','2022-04-23 12:50:44',0,561,45
4870,'2022-04-23 11:42:41','2022-04-23 12:52:52',0,193,43
4871,'2022-04-23 11:56:46','2022-04-23 12:59:11',0,500,48
4872,'2022-04-23 11:42:50','2022-04-23 13:36:16',0,167,26
4873,'2022-04-23 11:28:31','2022-04-23 12:38:58',0,198,32
4874,'2022-04-23 11:28:16','2022-04-23 13:15:58',0,160,8
4875,'2022-04-23 11:44:59','2022-04-23 12:10:49',0,533,6
4876,'2022-04-23 11:16:19','2022-04-23 12:42:37',0,86,38
4877,'2022-04-23 11:39:24','2022-04-23 12:35:36',0,338,20
4878,'2022-04-23 11:32:14','2022-04-23 12:47:17',0,724,47
4879,'2022-04-23 11:13:49','2022-04-23 12:28:33',0,149,34
4880,'2022-04-23 11:21:26','2022-04-23 13:58:26',0,22,59
4881,'2022-04-23 11:31:31','2022-04-23 13:19:21',0,793,30
4882,'2022-04-23 11:11:56','2022-04-23 13:52:55',0,172,22
4883,'2022-04-23 11:36:29','2022-04-23 13:49:16',0,391,23
4884,'2022-04-23 11:42:12','2022-04-23 12:57:39',0,434,42
4885,'2022-04-23 11:32:46','2022-04-23 12:30:47',0,673,4
4886,'2022-04-23 11:17:35','2022-04-23 13:53:52',0,492,35
4887,'2022-04-23 11:23:41','2022-04-23 12:56:35',0,529,19
4888,'2022-04-23 11:34:23','2022-04-23 13:36:24',0,472,17
4889,'2022-04-23 11:19:31','2022-04-23 13:44:35',0,734,52
4890,'2022-04-23 11:35:27','2022-04-23 12:28:41',0,875,21
4891,'2022-04-23 11:35:47','2022-04-23 13:25:29',0,939,25
4892,'2022-04-23 11:38:59','2022-04-23 13:21:12',0,310,3
4893,'2022-04-23 11:22:39','2022-04-23 12:59:19',0,649,36
4894,'2022-04-23 11:12:47','2022-04-23 12:44:54',0,727,41
4895,'2022-04-23 11:17:32','2022-04-23 13:16:59',0,641,14
4896,'2022-04-23 11:46:15','2022-04-23 12:57:41',0,148,57
4897,'2022-04-23 11:53:50','2022-04-23 12:24:38',0,118,5
4898,'2022-04-23 11:23:18','2022-04-23 13:54:45',0,898,50
4899,'2022-04-23 11:47:51','2022-04-23 12:22:18',0,846,55
4900,'2022-04-23 11:16:54','2022-04-23 12:27:22',0,214,28
4901,'2022-04-23 11:44:38','2022-04-23 13:58:46',0,255,56
4902,'2022-04-23 11:47:29','2022-04-23 12:57:29',0,12,16
4903,'2022-04-23 11:10:18','2022-04-23 12:26:58',0,512,51
4904,'2022-04-23 11:17:45','2022-04-23 13:19:56',0,505,24
4905,'2022-04-23 11:37:21','2022-04-23 12:14:37',0,578,12
4906,'2022-04-23 11:14:20','2022-04-23 12:11:13',0,965,27
4907,'2022-04-23 11:17:11','2022-04-23 13:58:57',0,353,54
4908,'2022-04-23 11:54:20','2022-04-23 12:47:47',0,294,18
4909,'2022-04-23 11:45:27','2022-04-23 12:14:27',0,495,46
4910,'2022-04-23 11:19:21','2022-04-23 12:56:51',0,708,58
4911,'2022-04-23 11:16:58','2022-04-23 13:31:59',0,267,2
4912,'2022-04-23 11:57:29','2022-04-23 12:44:15',0,87,60
4913,'2022-04-23 11:55:55','2022-04-23 12:40:55',0,932,13
4914,'2022-04-23 17:38:52','2022-04-23 18:18:56',0,650,26
4915,'2022-04-23 17:20:35','2022-04-23 18:48:52',0,329,13
4916,'2022-04-23 17:33:14','2022-04-23 19:20:50',0,851,17
4917,'2022-04-23 17:24:34','2022-04-23 19:34:16',0,274,19
4918,'2022-04-23 17:32:45','2022-04-23 18:25:25',0,488,59
4919,'2022-04-23 17:26:18','2022-04-23 19:22:54',0,200,48
4920,'2022-04-23 17:24:23','2022-04-23 19:58:56',0,113,2
4921,'2022-04-23 17:58:49','2022-04-23 18:45:33',0,301,58
4922,'2022-04-23 17:29:20','2022-04-23 18:19:19',0,74,60
4923,'2022-04-23 17:10:42','2022-04-23 18:52:45',0,227,25
4924,'2022-04-23 17:57:49','2022-04-23 18:45:41',0,202,27
4925,'2022-04-23 17:19:37','2022-04-23 19:19:44',0,525,23
4926,'2022-04-23 17:43:36','2022-04-23 19:53:29',0,10,6
4927,'2022-04-23 17:37:24','2022-04-23 18:33:31',0,757,55
4928,'2022-04-23 17:46:44','2022-04-23 19:52:13',0,570,7
4929,'2022-04-23 17:26:48','2022-04-23 18:28:42',0,645,47
4930,'2022-04-23 17:16:46','2022-04-23 18:33:48',0,879,1
4931,'2022-04-23 17:21:35','2022-04-23 19:32:56',0,277,31
4932,'2022-04-23 17:52:35','2022-04-23 19:30:18',0,672,8
4933,'2022-04-23 17:51:13','2022-04-23 18:11:38',0,642,46
4934,'2022-04-23 17:49:28','2022-04-23 19:30:39',0,931,24
4935,'2022-04-23 17:12:16','2022-04-23 18:57:41',0,355,52
4936,'2022-04-23 17:18:36','2022-04-23 18:40:37',0,316,3
4937,'2022-04-23 17:52:35','2022-04-23 18:10:12',0,464,49
4938,'2022-04-23 17:21:24','2022-04-23 18:43:47',0,188,28
4939,'2022-04-23 17:10:49','2022-04-23 19:41:27',0,436,30
4940,'2022-04-23 17:34:21','2022-04-23 18:15:11',0,381,11
4941,'2022-04-23 17:45:10','2022-04-23 18:40:39',0,135,51
4942,'2022-04-23 17:46:13','2022-04-23 19:24:22',0,69,15
4943,'2022-04-23 17:36:36','2022-04-23 19:56:23',0,869,34
4944,'2022-04-23 17:47:58','2022-04-23 18:43:54',0,253,35
4945,'2022-04-23 17:25:10','2022-04-23 19:34:53',0,662,38
4946,'2022-04-23 17:18:22','2022-04-23 18:25:50',0,565,22
4947,'2022-04-23 17:42:21','2022-04-23 19:39:10',0,578,16
4948,'2022-04-23 17:38:25','2022-04-23 18:24:28',0,262,32
4949,'2022-04-23 17:13:57','2022-04-23 19:22:34',0,43,45
4950,'2022-04-23 17:16:53','2022-04-23 18:45:38',0,261,12
4951,'2022-04-23 17:26:32','2022-04-23 19:10:55',0,305,53
4952,'2022-04-24 11:42:33','2022-04-24 13:19:29',0,770,35
4953,'2022-04-24 11:32:30','2022-04-24 12:51:32',0,2,11
4954,'2022-04-24 11:46:12','2022-04-24 12:49:53',0,422,42
4955,'2022-04-24 11:59:22','2022-04-24 13:50:28',0,886,37
4956,'2022-04-24 11:15:18','2022-04-24 12:30:35',0,909,51
4957,'2022-04-24 11:53:59','2022-04-24 13:45:13',0,498,17
4958,'2022-04-24 11:49:33','2022-04-24 12:14:53',0,159,4
4959,'2022-04-24 11:32:54','2022-04-24 12:32:21',0,420,25
4960,'2022-04-24 11:26:59','2022-04-24 12:16:32',0,913,7
4961,'2022-04-24 11:44:21','2022-04-24 13:33:40',0,89,3
4962,'2022-04-24 11:18:21','2022-04-24 12:25:38',0,833,47
4963,'2022-04-24 11:35:23','2022-04-24 13:35:16',0,901,1
4964,'2022-04-24 11:35:42','2022-04-24 12:33:20',0,209,43
4965,'2022-04-24 11:49:34','2022-04-24 12:18:51',0,936,8
4966,'2022-04-24 11:45:31','2022-04-24 12:36:31',0,884,12
4967,'2022-04-24 11:12:26','2022-04-24 12:38:10',0,727,26
4968,'2022-04-24 11:38:21','2022-04-24 13:34:15',0,563,29
4969,'2022-04-24 11:14:50','2022-04-24 12:42:24',0,511,22
4970,'2022-04-24 11:15:33','2022-04-24 13:17:28',0,450,59
4971,'2022-04-24 11:57:20','2022-04-24 12:31:35',0,424,9
4972,'2022-04-24 11:45:19','2022-04-24 12:59:22',0,367,2
4973,'2022-04-24 11:11:22','2022-04-24 13:30:36',0,818,30
4974,'2022-04-24 11:56:51','2022-04-24 12:15:41',0,289,33
4975,'2022-04-24 11:58:39','2022-04-24 12:47:21',0,156,50
4976,'2022-04-24 11:45:40','2022-04-24 12:56:16',0,649,46
4977,'2022-04-24 11:57:34','2022-04-24 13:17:41',0,312,23
4978,'2022-04-24 11:35:46','2022-04-24 13:37:10',0,230,5
4979,'2022-04-24 11:40:35','2022-04-24 13:20:10',0,400,48
4980,'2022-04-24 11:59:33','2022-04-24 13:10:22',0,596,39
4981,'2022-04-24 11:17:20','2022-04-24 12:44:39',0,138,49
4982,'2022-04-24 11:11:26','2022-04-24 12:34:26',0,428,58
4983,'2022-04-24 17:31:16','2022-04-24 19:10:44',0,154,49
4984,'2022-04-24 17:19:44','2022-04-24 18:56:10',0,74,26
4985,'2022-04-24 17:17:34','2022-04-24 18:35:46',0,246,38
4986,'2022-04-24 17:47:54','2022-04-24 18:55:13',0,303,27
4987,'2022-04-24 17:43:53','2022-04-24 19:55:42',0,761,24
4988,'2022-04-24 17:51:59','2022-04-24 18:47:47',0,395,13
4989,'2022-04-24 17:21:38','2022-04-24 18:43:52',0,77,36
4990,'2022-04-24 17:18:37','2022-04-24 19:23:20',0,673,21
4991,'2022-04-24 17:34:56','2022-04-24 18:38:26',0,912,2
4992,'2022-04-24 17:32:12','2022-04-24 19:28:48',0,100,5
4993,'2022-04-24 17:30:52','2022-04-24 19:41:58',0,239,11
4994,'2022-04-24 17:44:51','2022-04-24 19:23:49',0,131,55
4995,'2022-04-24 17:58:51','2022-04-24 18:12:53',0,811,42
4996,'2022-04-24 17:11:47','2022-04-24 19:17:29',0,801,37
4997,'2022-04-24 17:51:23','2022-04-24 19:51:55',0,258,30
4998,'2022-04-24 17:11:56','2022-04-24 18:32:55',0,189,19
4999,'2022-04-24 17:11:20','2022-04-24 19:36:26',0,417,12
5000,'2022-04-24 17:20:49','2022-04-24 18:37:26',0,944,60
5001,'2022-04-24 17:31:10','2022-04-24 19:56:59',0,349,28
5002,'2022-04-24 17:24:12','2022-04-24 19:11:18',0,135,53
5003,'2022-04-24 17:46:51','2022-04-24 19:21:34',0,144,4
5004,'2022-04-24 17:18:40','2022-04-24 19:35:45',0,590,39
5005,'2022-04-24 17:49:22','2022-04-24 18:31:47',0,614,33
5006,'2022-04-24 17:19:21','2022-04-24 18:45:32',0,297,9
